Composite.Element.REF	TCGA-2H-A9GF-01	TCGA-2H-A9GI-01	TCGA-2H-A9GL-01	TCGA-2H-A9GQ-01	TCGA-2H-A9GR-01	TCGA-IC-A6RE-01	TCGA-IC-A6RF-01	TCGA-IG-A3I8-01	TCGA-IG-A3QL-01	TCGA-IG-A3Y9-01	TCGA-IG-A3YA-01	TCGA-IG-A3YB-01	TCGA-IG-A3YC-01	TCGA-IG-A4P3-01	TCGA-IG-A4QS-01	TCGA-IG-A4QT-01	TCGA-IG-A50L-01	TCGA-IG-A51D-01	TCGA-IG-A5B8-01	TCGA-IG-A5S3-01	TCGA-IG-A625-01	TCGA-IG-A6QS-01	TCGA-IG-A8O2-01	TCGA-IG-A97H-01	TCGA-IG-A97I-01	TCGA-JY-A6F8-01	TCGA-JY-A6FA-01	TCGA-JY-A6FB-01	TCGA-JY-A6FD-01	TCGA-JY-A6FE-01	TCGA-JY-A6FG-01	TCGA-JY-A939-01	TCGA-JY-A93E-01	TCGA-JY-A93F-01	TCGA-L5-A43C-01	TCGA-L5-A43E-01	TCGA-L5-A43H-01	TCGA-L5-A43I-01	TCGA-L5-A43J-01	TCGA-L5-A43M-01	TCGA-L5-A4OE-01	TCGA-L5-A4OF-01	TCGA-L5-A4OG-01	TCGA-L5-A4OH-01	TCGA-L5-A4OI-01	TCGA-L5-A4OJ-01	TCGA-L5-A4ON-01	TCGA-L5-A4OP-01	TCGA-L5-A4OQ-01	TCGA-L5-A4OR-01	TCGA-L5-A4OS-01	TCGA-L5-A4OT-01	TCGA-L5-A4OU-01	TCGA-L5-A4OW-01	TCGA-L5-A4OX-01	TCGA-L5-A88W-01	TCGA-L5-A891-01	TCGA-L5-A8NE-01	TCGA-L5-A8NF-01	TCGA-L5-A8NI-01	TCGA-L5-A8NJ-01	TCGA-L5-A8NK-01	TCGA-L5-A8NL-01	TCGA-L5-A8NQ-01	TCGA-L5-A8NS-01	TCGA-L5-A8NT-01	TCGA-L5-A8NV-01	TCGA-L5-A8NW-01	TCGA-L7-A56G-01	TCGA-L7-A6VZ-01	TCGA-LN-A49K-01	TCGA-LN-A49L-01	TCGA-LN-A49M-01	TCGA-LN-A49N-01	TCGA-LN-A49O-01	TCGA-LN-A49P-01	TCGA-LN-A49R-01	TCGA-LN-A49S-01	TCGA-LN-A49U-01	TCGA-LN-A49V-01	TCGA-LN-A49W-01	TCGA-LN-A49X-01	TCGA-LN-A49Y-01	TCGA-LN-A4A1-01	TCGA-LN-A4A2-01	TCGA-LN-A4A3-01	TCGA-LN-A4A4-01	TCGA-LN-A4A5-01	TCGA-LN-A4A6-01	TCGA-LN-A4A8-01	TCGA-LN-A4A9-01	TCGA-LN-A4MQ-01	TCGA-LN-A4MR-01	TCGA-LN-A5U5-01	TCGA-LN-A5U6-01	TCGA-LN-A5U7-01	TCGA-LN-A7HW-01	TCGA-LN-A7HX-01	TCGA-LN-A7HY-01	TCGA-LN-A7HZ-01	TCGA-LN-A8HZ-01	TCGA-LN-A8I0-01	TCGA-LN-A8I1-01	TCGA-LN-A9FO-01	TCGA-LN-A9FP-01	TCGA-LN-A9FQ-01	TCGA-LN-A9FR-01	TCGA-M9-A5M8-01	TCGA-Q9-A6FU-01	TCGA-Q9-A6FW-01	TCGA-RE-A7BO-01	TCGA-S8-A6BV-01	TCGA-S8-A6BW-01	TCGA-VR-A8EO-01	TCGA-VR-A8EP-01	TCGA-VR-A8EQ-01	TCGA-VR-A8Q7-01	TCGA-VR-AA4D-01	TCGA-VR-AA7B-01	TCGA-X8-AAAR-01	TCGA-XP-A8T6-01	TCGA-XP-A8T7-01	TCGA-Z6-A8JD-01	TCGA-Z6-A8JE-01	TCGA-Z6-A9VB-01	TCGA-Z6-AAPN-01
ACACA ACACB|ACC_pS79	-0.38290013925	-0.37570822525	-0.59063212175	-0.12062552425	-0.0350725895	0.65406904425	0.1312828485	-0.2192965825	0.1026372225	-0.32784224975	-0.24705331875	0.20631598	-1.1760628765	-0.35770887125	0.13146173975	-1.06387594375	-0.9484143915	0.463788239	-0.692324033	-0.16983086975	-0.305463968	-0.26774328625	-0.0730016442500001	0.1711508665	0.0650679152499999	-0.7009745705	0.2610795665	0.556287117	0.33690249425	-0.53442382575	0.634845126	-0.37244633225	0.0448568839999998	-1.05972080175	-1.08174636025	0.30934002575	-0.17927441275	-0.0584654607500001	-0.107259099	0.845211901	0.0983407797499998	-0.21100057	0.659665644	-0.0764683707500002	-0.3023850605	0.0416936884999999	-0.042160359	-0.0437987345	0.28088432775	0.143736975	-0.1177904305	-0.9177419665	0.456241608	-0.154967579	-0.4647440655	0.5040723265	-0.66009079575	0.50918583725	-0.37550096425	0.295245849	0.13042747625	0.74104316475	-0.3762587575	-0.30505839325	-0.541021017	-0.14628137125	-0.2653924325	0.14791798875	-0.38734530325	-0.18947483375	-0.0585465572500002	1.06367990425	0.77944763525	-0.0549485192500001	-0.41985003125	0.02000535825	0.1503036785	0.8285719405	0.438241538	-0.98833214225	-0.35742673025	-0.71555560575	0.28522173925	0.232347098	0.42760315125	-0.38104313675	-0.33832732875	0.76984103875	0.72720963375	0.453030558	0.19442917	0.3844035125	0.3731224485	0.30040779175	-0.666153359	0.1826752895	-0.0583854535	0.4391122145	-0.24481481625	-0.16781452625	0.5361063955	-0.4764596275	0.71221444625	0.41310063625	0.33616740125	-0.350968144	-0.2054542775	0.13039351325	0.556960921	0.0234510274999999	0.0480938629999999	-0.2838130465	0.59461959575	-0.38206356575	0.1701039215	-0.281350935	-0.12208477075	0.49892118725	-0.41191183375	-0.6447263675	0.438263994	0.49467463175	-0.21500797925	-0.0100276905000001	0.12017525	0.21867642325
ACVRL1|ACVRL1	-0.13015558475	-0.12454616275	0.12732037375	0.07749597325	-0.229740562	-0.52082702925	0.278946336	-0.104496341	-0.09639112	-0.14966214525	0.28876542875	0.2323184405	0.485983543	0.68890693025	-0.31379614975	0.44546665075	0.417414255	0.1831862665	0.0459103015000001	0.38295563975	1.1519604655	0.17150506825	0.10542821525	0.236565673	-0.12890184425	-0.118999032	-0.241086603	-0.0982057044999999	-0.32171691525	0.02320876575	-0.4039799255	-0.0573547207499999	0.0307375735000001	0.05696498775	-0.10083728975	0.0469615002500001	0.15954231875	-0.0561737962499998	-0.0370477845	-0.2940563305	-0.22163656175	-0.1121725515	-0.0567927594999999	-0.18397442925	-0.12239072	-0.191697524	-0.1538876765	-0.352370525	0.0720536332500001	-0.1815056945	0.0245176300000001	0.347230472	-0.1022096315	-0.3613225515	0.0694792490000001	-0.217409979	0.35815732975	-0.21994054325	0.08253050025	-0.3563724735	-0.38236648425	0.02116860025	0.123112684	0.19487094025	0.1471172505	0.33816090625	0.159483064	-0.26913957775	-0.06777328575	-0.23516103825	-0.19973614475	-0.24995763825	-0.17129254125	0.10715007325	0.25514993725	0.17359073975	-0.025836882	0.087479771	-0.1286289805	0.13518831025	0.43747126325	0.68146012675	-0.30396929525	0.1040691975	0.24240806375	0.44988976875	0.11181725675	-0.19019961175	0.00727882025000004	-0.0184801304999999	0.4787936305	0.0645126250000002	-0.192340725	-0.00295194874999991	0.0101166525000002	0.124551293	-0.145593487	-0.0333317	0.43119242425	0.0121476502500001	-0.238209109	0.0857411240000001	0.14541421375	-0.0108905132499999	-0.0871167652499999	0.5325034605	-0.00203407599999983	-0.11978766625	-0.1891855265	0.265805449	-0.000406651499999938	-0.0374192659999999	-0.22370923275	0.20345122475	-0.356710548	0.3156454805	0.0785288077499999	-0.32927052025	1.01771918475	0.204953674	0.0508118985000001	-0.26157217275	-0.0477611077499999	-0.260683455	0.0129503215000001	0.0771161357500001
ADAR|ADAR1	0.13111893275	0.19717881975	-0.0277098457500001	0.13986487675	0.1365005135	0.11838759025	-0.0706775825000001	-0.0738017834999999	0.0489248084999999	-0.22065376675	-0.26719772375	0.149950723	-0.2493968925	-0.0998612582499999	0.26488453575	0.0620696012500002	0.7578468315	-0.0573489340000001	-0.0220298000000001	-0.0183526627500001	-0.0292206440000001	0.85584583175	0.14082159975	0.1087487675	0.0442836242499999	-0.1108005785	0.2510917505	-0.180514513	0.18912979125	0.0965471222499998	-0.213862805	0.03178374275	-0.0110563350000003	0.0969774862499999	-0.11724760725	0.11934397675	0.0672854922499999	-0.10091551675	0.123887387	0.0227039109999999	0.11224444475	-0.455395061	-0.162695386	-0.0406015957500001	0.0302579424999999	0.0410868664999999	0.113186721	-0.1119165725	-0.0293535352500001	-0.073558906	-0.0787837695	-0.5055990685	-0.1713256	-0.264861564	-0.00436701749999996	-0.1349736305	0.31332039725	-0.10843592375	0.00520204574999994	-0.0683839920000001	0.20560342325	0.02483081375	0.2269556655	0.000871694749999985	-0.041184336	-0.13814188025	0.0634462774999999	0.04681127175	-0.01202273525	-0.000394648749999983	0.35708138075	0.34740061725	0.0319024662499999	-0.0355175452500001	0.16294926575	-0.05808237475	0.2710837785	-0.0358912305000002	0.0194683379999999	0.43649021675	-0.03437055025	-0.13740548475	0.10088713225	-0.0733735140000001	0.00599154125000001	-0.19751088475	0.0702460512499999	0.16779813875	0.00147335374999991	-0.250587141	-0.113057175	-0.0136909025	0.2638852835	0.0120257907499999	0.070434675	0.2373420125	0.2035990925	0.1270033185	-0.0688964942500001	0.17134829375	0.2000494515	-0.00252924649999997	-0.03605539275	0.15901633225	0.01667041925	-0.065868654	0.1399691445	-0.26396715075	-0.0887509730000001	-0.1338733165	-0.0193362100000002	-0.00247094050000007	0.0481692627499999	-0.0173725437500001	0.0209060685	0.026524914	0.0970778362499998	-0.05796481275	0.00219179424999988	-0.1498791775	-0.136767084	-0.0421141402500001	-0.0482172102500001	0.2174667705	0.181334847	0.0370324662499999
PRKAA1|AMPK_alpha	0.19309995175	-0.0551094052499999	0.02058771725	0.04797574775	0.3306509805	0.0117252452500002	-0.1533654705	-0.2509910125	-0.00667271850000001	-0.0691111197500001	-0.00150662874999996	-0.122749881	-0.844693821499999	0.22135420575	-0.11589914625	-0.34817751775	-0.2930558765	-0.161766746	0.048244884	0.0974918662499999	0.270503862	-0.22288444825	0.20971608775	-0.2344961395	0.17145909525	0.2177638635	0.1094577515	-0.0625081829999999	-0.14726729075	-0.69704960875	-0.0245823590000001	-0.08580788525	0.0481687029999999	-0.09356926575	-0.06392023725	-0.41943151025	-0.20982127375	-0.05177931975	-0.120904702	-0.110560491	-0.10767125525	0.412395869	-0.196919687	-0.0783530477500001	0.2766823525	0.5166340995	-0.081903041	0.2702793505	0.0572640077500001	0.315263697	-0.0249862395	0.1923295375	-0.158073723	0.220015664	-0.1344138295	-0.2601920675	-0.26042996275	-0.000881341749999986	-0.03284895325	0.217228447	0.00269872325000015	0.18548712175	0.2033996635	-0.14796810825	0.083849233	0.25648284375	0.5346333535	0.13992895775	-0.52189660125	0.43063078025	-0.28227488225	-0.10684082075	-0.19592302775	0.00754913574999999	-0.0956093982499999	0.14097321725	-0.0790762815	-0.1708265745	0.039791119	-0.000461994249999986	-0.10866276225	0.0634148192500003	-0.21720786275	-0.0485729430000001	0.0852756572500001	-0.0383335377499999	0.14132933225	-0.05239167025	0.13836378275	-0.245440018	0.0195516499999999	0.2087786775	0.0645841365	-0.11691051425	-0.25177313	-0.3115247935	0.0274421025000001	-0.0610423995	0.0310949647500001	0.0158881397499999	-0.0312646315000001	-0.1361461455	-0.0644529227499999	-0.13871027975	-0.11924427375	0.0281833870000001	0.2628211295	0.33140448825	0.138934411	0.0325373795	-0.270884672	0.0116706575	-0.02215485325	-0.18971215075	0.1877307625	-0.174944454	-0.11798650675	0.14575957025	0.32268081225	-0.2221250585	0.45488777	-0.39420571325	-0.01106782725	-0.1747585325	-0.152609663	0.10419272425
PRKAA1|AMPK_pT172	0.11770607325	-0.31715210675	0.0354838217499999	-0.0851147217500001	0.761254874	0.00183684775000015	-0.254499073	-0.113684811	-0.0732664170000002	0.00758303474999988	-0.09365102625	-0.6422713725	-0.819242706	0.0490084252499999	0.12588984625	-1.14033772225	-1.309574006	-0.4909545285	0.2068857715	-0.37306509625	-0.3001099485	-0.60533418575	0.34732471225	-0.33422447	0.24676964475	-0.0898919980000001	0.115937806	-0.1279985935	-0.0526597682500001	-1.46418172925	-0.1424205405	0.25415270725	-0.0821767735000002	-2.73072229125	0.32297325225	-0.89367835175	-0.20810207125	0.14015401475	-0.0766198675000001	-0.2497810505	0.19697059825	0.0961125274999999	0.0555440384999999	-0.37572842125	0.67529103	0.89267551	0.3537762035	-0.0970683609999999	0.16138671825	0.7790124545	-0.700206454	0.286650025	-0.2902596895	0.2039950455	0.11654447	-0.4783298	-1.07585446525	0.00814990375000002	0.44193332525	0.2918767075	-0.41368442625	0.37034423625	-0.185532292	-0.28338598075	-0.3412099085	-0.0319129627500003	0.366177728	0.17200734225	-1.05424622675	0.39492618075	-0.0170953047500002	0.0792314317499998	-0.09688826125	0.44450588425	-0.25247042275	0.35080395575	0.141039407	-0.330789453	-0.3909157125	-0.53939277275	-0.24998854175	0.16201154175	-0.0631588152499998	0.4006760655	0.16790020175	-0.38466166425	0.11319517975	0.36576123925	0.45726390725	-0.5020374025	-0.0755329715000001	0.227268975	0.248122966	-0.25859927675	0.00302985350000007	0.083670556	-0.235124368	0.232870462	-0.0376328297499999	-0.12242522975	0.0339685109999998	-0.204661966	-0.44595760625	0.02059401575	-0.11826246825	-0.1830531215	0.112841341	0.40843999575	0.4325802495	0.362625027	-0.3003276425	-0.0370519910000001	0.26161728025	-1.03671446025	0.018203038	-0.1524214725	-0.38559152525	-0.14155521325	-0.21958072825	-0.135916824	0.3791647635	-0.41820875875	-0.16021178675	-0.169901574	-0.0356381965000001	-0.99435931125
AR|AR	0.00725519675000014	0.0780391237500001	-0.0252236427499999	0.10180078675	0.000552192500000104	0.0276408132500002	-0.1323736685	-0.0375738724999997	-0.0264778295	-0.06779207375	-0.17943689275	0.0387516810000001	0.0396381345000001	-0.00786127024999982	0.11125140075	0.44241799825	0.1761053305	-0.0926013789999999	0.015194953	0.25847849225	0.0334436610000001	-0.0343761422499999	0.18366926375	-0.0558068024999999	-0.0339185987499999	0.3437007285	0.00225178950000005	-0.0209312329999999	0.09032051725	0.10838957325	-0.0682864579999999	-0.08670187425	0.00313616899999991	0.16756478925	-0.24396196925	-0.0702464382499999	-0.04591186375	-0.0659487307499998	0.068274698	-0.113155243	-0.04062147225	-0.250114669	-0.124069061	-0.04876738375	-0.0721362504999999	-0.0557501355	0.0986825300000001	-0.2103837625	-0.21101813025	0.0328228960000002	-0.00657896849999995	-0.0776250814999997	-0.0704084989999997	-0.12944132	0.00893194550000004	-0.0529374694999999	-0.000387334750000079	0.00510975225000021	0.0833876207500001	0.192459424	-0.0555663457499999	-0.08358662025	0.0629660465	-0.0496207182499999	0.0522516210000001	0.0238114907499999	-0.00875714249999993	-0.0846625212499998	0.000346788750000104	-0.07112392575	0.08177538975	0.53457548825	0.0122488792500001	-0.0510572412499999	0.14168472175	0.33067778025	0.0655629385	0.0579359975	0.2452319	0.0422246657500001	-0.00919787124999977	-0.0112735737499996	0.19610013825	-0.080334849	0.0462743032500001	0.0636534982500002	-0.0311230227499999	0.05714655875	0.0526928287500001	-0.0627648549999999	-0.060452578	-0.1409545215	0.0389801785	-0.02520701625	0.0140997190000002	-0.0510778214999999	0.0937185165000002	0.0535828865000001	0.0300127347500001	0.11101859675	0.0561777075	0.0566442955000002	-0.0385471497499998	0.0455298522500001	-0.16004597475	0.00595513900000011	0.0937994105000001	-0.0362431347499997	0.115874319	-0.0851225834999999	0.000885686999999941	-0.1137788065	0.0377239897500001	0.17820072225	0.0975753725	-0.0284583709999998	-0.00295921275000011	-0.0427443397499998	-0.13194527275	0.00231827450000011	-0.0241700199999997	0.10951514675	-0.11316309025	0.1876873205	-0.0663292969999999	-0.0416664327499998
ARHI|ARHI	0.02329652375	0.0669327727500001	0.11076384025	0.18047878175	0.0729372025	0.000906825250000132	-0.0469128385	0.0648223885000002	-0.0922645115000001	0.00488989124999994	0.16134301525	0.167810845	0.4253823235	-0.37195560725	0.02415694975	0.69878710925	0.3935788175	-0.130593496	0.218237246	-0.22073074375	0.28343299	0.08450510075	0.14948092875	0.2005450625	0.01153917125	0.1532324205	-0.1312683045	0.019313657	-0.12712773875	-0.0963410797500001	-0.061940321	0.02458977475	-0.136214384	0.33513865125	-0.24793133325	-0.04900314125	0.12870997825	0.13184123025	0.020622666	-0.078552926	-0.11489479225	-0.420838325	-0.0512546	-0.39911411075	0.1409396545	0.0338539654999999	0.234997949	0.0708852495	-0.0371429142499999	-0.101007682	-0.0732249624999999	0.3492726055	0.0325799030000001	-0.183143662	0.1444384385	-0.0749349915	0.27631589825	0.13111532425	0.03603154975	-0.441007749	-0.0978957617499999	0.06031561075	0.0834708655	0.11964351475	-0.248475561	0.24610040075	0.2263761015	0.19431932475	0.17762992375	0.02937376925	-0.37212905125	0.05030961825	0.06284572525	-0.06043229425	0.0668602377500001	0.04376114125	-0.0787450745	0.1738495345	0.171100367	0.23136077375	0.10524789875	0.22162678825	-0.04637523875	-0.100990643	0.20800064225	0.17779084425	-0.33748924875	0.27123736075	0.15465329075	0.165178855	0.094376539	0.2018253605	0.1178913365	0.02719571575	-0.390744514	-0.0770988525	0.1173892315	0.0976855605	0.21188643375	0.03098528475	0.1546059005	0.2679994645	0.09090708825	-0.46735712775	0.0433254362500001	0.258160655	0.1825010075	-0.0510790267499999	0.078533197	0.0326151875	0.160522852	-0.0331467575	0.0566895177500001	0.30424496725	0.0383735265	0.258023841	0.0479706252499998	-0.0531945227499999	0.24494981925	-0.2627192695	0.0143936520000001	-0.54931989725	0.07615611575	0.1221134715	0.042612879	0.10910279025
ASNS|ASNS	0.41350404775	0.15025998775	1.43718606225	0.07374637175	0.2008044595	2.53851880925	-0.5989627685	-0.5191004705	0.3342479025	-0.15377126975	-0.50165926075	-0.146707937	0.3405786005	-0.17443706025	0.35886096075	-0.291184363749999	1.6172647085	-0.32181811	-0.444719306	-0.16713343875	-0.714347458	1.29375582075	-0.03306025925	0.3507323915	-0.45304955675	-1.1144200555	-0.2771202485	0.043310361	0.75534448525	-0.34935513975	-0.542343118	0.51748890875	-0.0964979530000001	-0.32737700175	-0.30729858825	0.27822723075	-0.19387413475	-0.25629673675	-0.115087231	0.269577043	1.38766657375	-0.945956969	2.026608597	-0.33031665875	0.0591501385	0.4697079795	-0.458427419	0.0976687135000001	0.0334282997500001	-0.221617545	0.9978876375	-0.5362720025	0.520876642	-0.086549131	-0.7205806635	1.0842933145	1.43796557325	-0.50031800075	-0.13312240125	0.175575785	0.0696587152500001	-0.13702880525	0.2176377355	-0.35876465725	-0.316621404	0.0814043687499998	-0.9065071645	-0.59104721725	0.08069202575	0.09245858825	0.32508864575	1.67403014325	-0.10883139475	-0.65444989125	0.33318751475	-0.11351895175	0.5762621525	-0.4044644345	-0.530057484	0.30100925375	-0.17099298125	-0.0682750697499998	2.46755551425	1.191848804	0.14390260125	-0.27245390475	-0.07872031175	-0.37321602625	0.06695761975	-0.232934188	-0.664224396	-0.0481577234999999	-0.1235201905	0.13962103975	-0.214481831	0.4957069435	0.3138087185	-0.4285982775	0.45962378975	0.02229579475	0.2912064135	-0.4399922495	-0.0711141207499999	-0.0398242657499999	0.61295116625	-0.600531033	-0.1518444885	0.15856511025	-0.322222081	-0.4235718435	0.728345894	-0.2374839555	0.21540434675	0.21262025525	0.7467380545	0.0252982580000002	0.43771519425	0.75155255625	-0.54820269975	-0.2491061735	-0.350733255	-0.32286500125	-0.35333119325	-0.5967197775	0.494908773	0.22463418625
ATM|ATM	0.08061645075	-0.00276101424999986	-0.21037573275	1.13998218375	1.1053547795	0.0873937322500002	0.2049058385	0.4488183875	1.0148326715	-0.49023220975	0.28372648825	-0.120770886	-2.5786467585	0.41985643375	0.29755450475	-0.523175592749999	-1.3299329805	0.35454807	0.361638774	0.20927432625	-0.595273155	-1.03900298725	0.46836420475	-0.9040317175	-0.81131409275	-0.1048966645	0.7337069085	-0.966179262	0.17760668325	0.51355354225	-0.468057928	0.51912943075	0.20734874	-1.20514623075	0.15767717975	-0.11093851425	-0.31519615975	0.59508066825	-0.188109975	1.092302636	0.29900926475	0.020462636	0.435555705	0.33203999425	-0.6819338395	0.8177786385	0.326599287	-0.9938198715	0.0324548717500001	0.495533853	0.3045918895	0.4900934235	0.156640392	-0.000505146999999984	-0.4110602425	-0.3174981245	-2.11677850575	-0.35991103775	0.04852175875	0.688302936	0.20490620625	-0.10449811925	-0.2631602055	-0.46850036625	-0.167240245	-0.0666509022500001	0.8105167805	0.28097309475	-0.66526500825	-0.26972820275	1.51349544275	0.21412888725	-0.49699339875	0.0452809447499999	0.39919418275	0.83602753725	-0.4379653995	0.2000241945	0.81917874	0.01112534175	0.64070132775	0.0311539942500003	0.51133478125	-0.278447172	-0.38821842475	0.26555260425	0.21257368225	0.27496302975	-0.10863088225	-1.097692775	-0.304872946	0.1877665785	0.0928385125	0.20793638775	-0.29413367	-0.1077826915	0.4014095945	0.1222818865	0.32752750475	0.78487744975	-0.3139592525	0.0592035555000001	-0.36862177875	-0.22251206775	-0.58482179175	-0.278814252	0.2132429565	0.27356876825	0.0126558169999999	-0.5471229705	0.203614874	0.0773980655000001	0.20844053375	-1.10784698175	0.0461006885	-0.493256913	0.48473986725	0.36675534625	-0.67909620775	0.1091152495	0.423402097	-2.03792848025	-0.48791585625	0.3102562515	-0.411788445	-0.51433431875
TUBA1B|Acetyl-a-Tubulin-Lys40	0.0182945497500001	-0.41485271025	-0.35736227175	0.35733881675	-0.0918987325	-0.30217146975	-0.3810688385	0.1412027755	0.0977358455	0.27983383925	-0.07481571375	-0.78143074	-0.512145360499999	-0.39365068925	1.11044611575	0.88478600225	-0.2898104515	0.272221943	0.402010712	1.07913998125	-0.180196208	0.68620663275	1.46225217575	-0.2796311905	0.31056473525	-0.2263269855	0.3325855935	-1.274521336	0.49518766425	1.13234264225	-0.140456461	0.70454994275	-0.356218277	0.44412100625	0.28282618175	-0.24487120025	-0.56651949975	-0.08273068075	-0.708605657	-1.223095711	-0.03340599925	-0.860948962	-1.871492399	-1.36496862675	0.3170137365	-1.8464567365	0.356252337	-2.0238856695	-0.27197918825	-0.268649012	-0.0487536774999999	-0.1227527155	-1.662877086	1.028767768	-1.0539448755	0.0188575415	-0.53339844775	-1.79091133975	0.15646748075	-0.346400527	-1.11286165975	-0.35518169825	0.7268290495	-0.81067101725	-0.462985184	0.41617556075	-1.2462675495	-0.35538902625	-0.96644485725	0.94560974525	-0.01435479825	0.29710663525	0.43639893225	-0.04185252625	-0.60631183425	0.67824700625	0.7846288545	0.2784582585	0.208999574	1.62098756875	0.0116082337500001	-0.42534344175	-0.48873489175	0.645386011	0.0467737912500001	-0.96031996175	0.58086406225	0.53771702775	-0.34382816825	-0.430244279	-0.0351398209999999	-0.3767331205	-0.1447886945	-0.0129487182499999	0.84045026	1.1136496205	1.1499144795	0.2895779895	0.24434470675	0.43244318875	0.5453681185	0.9272480825	0.03288234525	0.61470271425	-0.85573190775	0.452594325	1.4193139375	-0.39014848775	0.578357912	-0.7516786065	0.684907729	0.4705881045	0.36292036275	-0.44673613175	0.1561160785	-0.160433504	0.49962501825	-0.12174739075	0.08892888325	-0.3334151975	0.636442014	0.60852506175	-1.13253273025	1.0426557775	-0.123587834	-1.83758022175
AKT1 AKT2 AKT3|Akt	-0.23116927575	-0.59077597375	-0.68904841025	-0.23335922775	2.156148599	-0.14678767425	-0.159705961	0.629877298	0.00630522699999986	0.39540437275	0.27725742575	0.1398350955	0.407558673	0.21113153625	-0.0707650567500001	-1.20201909625	-2.188295126	0.3291173805	0.5854878385	0.66528189675	-0.5272588045	-0.90238403575	0.0251010032499999	-0.733448001	0.35726483275	-0.990658321	-0.192010272	-0.8985254445	0.0813589317499999	0.12904980875	0.5642429315	-0.15752342775	-0.1767888575	-2.13152608925	0.0949128722499999	-0.18293913475	0.000376676749999916	0.19674001775	0.5368689795	0.1944384755	0.24938998625	0.3441877055	-0.2195536555	0.29334225475	0.0492763359999998	-0.0375762080000002	-0.5574636275	0.251730191	-0.21465906475	-0.2650043115	-0.16794531	0.171280945	0.00428952049999998	-0.1100530615	-0.09947732	-0.0909270550000001	-2.63255496125	-0.68783997825	-0.0628231837500001	0.3511531055	-0.07765698125	0.13057155425	-0.0480369410000002	-0.18899911475	0.3059542285	0.59198748425	0.445367894	0.21691062525	-0.45910766375	-0.26687878425	0.0405132932499999	-0.18930031425	-0.17833708225	0.54281765525	0.37627820725	0.43237042875	-0.388548425	-0.208207832	0.0868534925	0.32935894925	-0.12717452775	0.16668424675	-0.0706921842500001	0.5036188925	-0.10782292425	-0.37872924825	0.22901537875	0.25312200825	0.0488644062499999	-0.2476704725	0.1858392935	0.694536738	0.13112535	-0.26560966575	0.1042995975	0.358470846	0.218823421	0.180927093	-0.19508020275	0.34237980125	0.445197339	0.234008936	-0.16516398725	-0.39927446425	-0.06463998925	0.4042713435	0.417797278	-0.26792840725	0.6118171325	-0.0569519640000001	-0.6108914645	0.0583204729999999	0.40695973225	-2.60533058225	-0.157390283	-1.1683782455	0.0814876117499997	-0.29416485125	0.24871465175	-0.840151454	-0.1538168435	-0.23105574875	-0.59999007775	0.105323895	-0.2278146735	-1.09161735025
AKT1 AKT2 AKT3|Akt_pS473	-0.33979928125	-0.29035517925	-0.37313342875	-0.20751906725	0.4154080645	0.30665859925	0.9626518625	1.0867585575	0.4563603425	-0.18436655175	0.45532708725	0.379406988	-0.675607532499999	0.79925653475	-0.42639471325	0.44503405825	-0.6669720315	0.164963737	-0.580319497	0.50030164025	-0.158798747	-0.22823552125	0.97684948975	-0.1054764885	-0.0181055497500002	-0.3836257775	-0.4484793365	-0.327684345	-0.00250696375000013	-0.37158260175	0.535465489	-0.25026314625	0.118422551	-0.71965807675	0.26662771875	1.34754621375	0.10928375125	-0.30261129475	-0.143218814	0.37920215	-0.40061744825	0.594043249	-0.203435763	0.36155908725	-0.5664352655	0.0623773835000001	-0.225188441	1.1090475555	0.66751124975	0.405893613	1.4904317475	0.5123437355	1.143259456	-0.229607972	-0.00425461150000001	0.6894142075	-0.43654311575	0.36551144825	-0.27871072025	0.026993759	0.32541205425	0.00590135074999987	-0.1602833105	0.26964252175	0.00774454299999998	0.28306386675	-0.0636459005000002	-0.10481187325	0.51655010875	-0.72827590675	0.44289695875	0.95123758925	-0.24052695175	0.0383835397499998	-0.21981588825	-0.51767483175	-0.3352191115	0.5305591425	-0.33009658	0.21014905675	0.0805806377500001	0.70129069425	-0.45828323175	1.388957114	0.31700501925	0.65301556625	-0.24904568575	-0.45141077225	-0.74747065525	1.413268266	-0.337797364	1.5622449335	0.1146558325	0.0361938657499999	-0.442933009	0.1525547085	0.0644410105	-0.3201962505	0.74828388775	0.75070026475	-0.4315640435	0.8465237385	0.0971377342499999	-0.07039831175	0.48230780425	-0.568095004	-0.3341696585	-0.24644990175	-0.307818227	-0.1324014895	-0.636334072	-0.0493019485	0.62950042675	0.23882469625	0.2590846525	-0.226589129	-0.0739024377500003	0.54576060125	0.13812999325	-0.0602241905000001	0.208625338	0.18847084875	-0.32806039025	0.4354772205	-0.219189647	-0.000388303750000096
